label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
Please,0.0,0.0015358733189417,-0.0129658085566882,-0.0272823486662226,-0.0175591365406513,-0.2675570347799363,-0.4194937839259208,-0.5103899840359597,-0.5854825315661106,-0.3186945543846932,-0.4810708891195117,-0.5875433780058681,-0.6690977187956257,-0.3375461336476945,-0.4844323985013045,-0.5738718449068733,-0.6440373982631049,-0.3354367131825234,-0.4500887877137607,-0.5188229953172772,-0.5777892466448893,0.0,-0.3122768046885144,-0.5644248508450479,-0.7963967414301875,-0.9772144851480248,-0.4411852622670432,-0.5112200394010076,-0.5312193668375788,-0.5467228879873632,-0.2810840601533257,-0.3764139478445743,-0.419534698201173,-0.4554061489111478,-0.1212032159741287,-0.2248784948777756,-0.2839090133774734,-0.3334382656831049,0.0227855148519753,-0.0631581897208021,-0.1117940536051735,-0.1562957074573272,0.0,-0.0511077204842791,-0.0936430896141782,-0.133021170445093,-0.1732661399975861,-0.0484917056281003,-0.0763644096880481,-0.1041616838912239,-0.1251580632580989,-0.0452037491139966,-0.0641152081235909,-0.0874468771738099,-0.107614292923564,-0.0455697240367218,-0.0565834493515422,-0.0728038168607503,-0.0874812993437424,-0.0513432986693107,-0.0594392400759584,-0.0620789464459748,-0.0640190233797581
Please,0.0,-0.0011377150767025,-0.0124175723646027,-0.0255455370974974,-0.0142133775346919,-0.2640349592904587,-0.417448873120305,-0.5090069110238948,-0.5847919231790185,-0.3151525126837703,-0.4791365006891153,-0.5867913135482014,-0.6698469980368837,-0.3337265689557691,-0.4817008587321179,-0.5716654581529311,-0.6410475658258811,-0.3314056789397673,-0.4471939642049979,-0.5159504129442694,-0.5748963890059493,0.0,-0.3125702050249176,-0.5624604452329569,-0.7934138875849771,-0.9726775915308558,-0.4338549626048107,-0.50719100040942,-0.5274106099757497,-0.5430084043569482,-0.2739413194720432,-0.3730046400928618,-0.417568240409,-0.4543738574108761,-0.1151229309669959,-0.2197244813638933,-0.2804127418089763,-0.3307384031421857,0.0273224084691442,-0.0551835866088179,-0.1034814568751809,-0.1478986483142545,0.0,-0.0472788548273494,-0.0903651267736839,-0.1307315866932696,-0.1719936644883107,-0.0494614027486058,-0.0779998156763784,-0.1052668580164759,-0.1257988869735648,-0.0478331429483967,-0.0702047614844729,-0.0953417514997999,-0.1164319291513191,-0.0487095897671062,-0.0613478504324586,-0.0776191830588051,-0.0921617228047848,-0.0543971077401549,-0.0626763856257033,-0.064704914829494,-0.0662925185154734
Please,0.0,0.0532319936046199,0.1255419965278813,0.1700141986982538,0.1718111095865076,0.3084289856282924,0.4836785068696643,0.579877521312962,0.650634168749739,0.332781692031428,0.5185934339969336,0.6233309072252283,0.6987937072323873,0.3310208744727689,0.4961812660704804,0.5988867743301853,0.6716386968219973,0.3138714719516051,0.4403923136122562,0.5118615805895442,0.5631883833171262,0.0,-0.2899406995543517,-0.5196702680451734,-0.7278753855423843,-0.8906306489043736,-0.3529847095530989,-0.3612175682044612,-0.3644755132113518,-0.3621735940007517,-0.1823739268946015,-0.232348273784311,-0.2540967420549931,-0.2598901688929191,-0.027034798742401,-0.0933281032806152,-0.1208613479217997,-0.1460282422846779,0.1093693510956264,0.0519218952279249,0.0201039845842704,-0.012154801606004,0.0,-0.0081624217936759,-0.0371436450359532,-0.0634885759925457,-0.0906159244825917,-0.0615386366576772,-0.0807099740795993,-0.0871768230275234,-0.0882923884250572,-0.068003187825192,-0.0759004679989172,-0.0702254211297899,-0.0669620928848206,-0.0711030800299277,-0.0716156808153305,-0.0685465406494205,-0.0687603134612996,-0.0732508941462973,-0.0678810465809565,-0.0540973470445022,-0.0436750112766092
Please,0.0,0.0456720928351096,0.1127499852489161,0.1530085823934713,0.149030808170823,0.3038726309303158,0.4787774484213907,0.5740896756403947,0.6450460385888352,0.3339595193762329,0.51977527256049,0.6269292744839098,0.7057177025780028,0.3358724460095125,0.501494573730175,0.60460982014627,0.6783433407524695,0.321677949471607,0.4452055023671687,0.5183098968519058,0.5726744840314195,0.0,-0.3004680199544146,-0.548944400275678,-0.7657543095975722,-0.9323585249402808,-0.3973500970530071,-0.4241566181878126,-0.4382270231339575,-0.4431176917504031,-0.2267925912453382,-0.295609590820142,-0.3284296878184029,-0.3401009886571769,-0.0703836559207809,-0.1508141685832937,-0.1842681059669198,-0.2116546336347826,0.067641475059719,0.000221114184338,-0.0352036896566616,-0.0686293414568717,0.0,-0.011070150397487,-0.040713387166221,-0.0672294203017175,-0.0941633928917706,-0.0620789349150232,-0.0816306838841201,-0.0896443622447972,-0.0921860158078378,-0.067927088588773,-0.0741207094141402,-0.0696848484572481,-0.0685513768869967,-0.0707356540793271,-0.0696897860784123,-0.0672378413457049,-0.0691478500777383,-0.0731045384244429,-0.0680033389560294,-0.0553197069715432,-0.0463821659498436
Please,0.0,0.0431590902667438,0.1097880623315724,0.1487617307935712,0.14548226971271,0.3035080556466943,0.4811691347875401,0.5792022876045895,0.6519872766126347,0.3348414246163261,0.5201225274245893,0.6270498551814564,0.7049566404555547,0.3382503744883426,0.5029922202274087,0.6067466885891344,0.6803451682709145,0.3256242189199252,0.4473802405327258,0.5203431038232833,0.573929958698759,0.0,-0.3039720955495179,-0.5529524673221288,-0.7699781389741908,-0.9361010448808458,-0.4043091657788313,-0.4373996193060261,-0.4516596684349643,-0.4542817012523086,-0.2339747252625719,-0.3096794330633576,-0.3469448632733538,-0.3603671521805113,-0.0771141848442509,-0.1670540578069913,-0.2080265846786036,-0.2408651264412732,0.0638989551191542,-0.0063060887687904,-0.0475508032298774,-0.0877811120245472,0.0,-0.0094195106460606,-0.0376072502598461,-0.0632037104041793,-0.0890817352270116,-0.0577078914098479,-0.0771645231099328,-0.0858913744924369,-0.0888930894124948,-0.064150145975595,-0.0694024630646133,-0.0647585215271896,-0.0633527501979434,-0.0678349987516012,-0.0656268778920168,-0.0631596354456833,-0.0652040952608415,-0.0711883629103327,-0.0651575962276297,-0.052584453493195,-0.0436748508778594
Please,0.0,0.0462090480183274,0.1122762720248297,0.151386318855937,0.1482598094023795,0.3057296753942589,0.4811240872920338,0.5768614133884534,0.6492806168038296,0.3366555204817648,0.5217164003094542,0.6280109918044797,0.7069123375143508,0.3387509746921135,0.5035902625313515,0.6058056011949902,0.6786362478093326,0.3246393906847424,0.4491118180252501,0.5217255774811784,0.5754187619934164,0.0,-0.3005646101950424,-0.5472812475814328,-0.7635312043722493,-0.9311721297860096,-0.3945896290005968,-0.4255864442161028,-0.4405388101062686,-0.4470674500708325,-0.2252050409592469,-0.2961406016125514,-0.3301126559010285,-0.3430062762677421,-0.0696024235075089,-0.1531544539414576,-0.1904119357071821,-0.2218015338724819,0.0688278702139902,0.0008189096235187,-0.041388738570215,-0.0832861983596723,0.0,-0.0094238808019256,-0.0375333044648346,-0.0626161829291023,-0.0880156021211991,-0.0595464954638034,-0.0780074613963066,-0.0854569206085198,-0.0880409158198716,-0.0654617179750386,-0.0716415059196611,-0.0674305367751479,-0.0665095741341903,-0.0681504572182462,-0.0676684262734349,-0.0653439394914683,-0.0671495623675267,-0.0701826176223599,-0.0661101138360118,-0.0543208561514306,-0.0457880031385192
Please,0.0,0.0470564800859361,0.1140884201217387,0.152455138007926,0.1501897612811045,0.3038817006677319,0.4809571170738608,0.5782130654485036,0.6511221851974565,0.3346327045927925,0.5206413239255996,0.6281000415839632,0.7074350778795976,0.3373890966726093,0.5033977588754814,0.6065474225598206,0.6800956124938068,0.3242177284867296,0.4484256274799567,0.5215817094254738,0.5760836480710614,0.0,-0.2995025235157618,-0.5462362838757724,-0.7645784249660561,-0.932695222621186,-0.398480929863961,-0.4273557560105362,-0.4428802314493573,-0.4490694439936283,-0.2296904597569512,-0.2989277584284079,-0.3337808151559153,-0.3477190981853101,-0.0728481830135328,-0.1551887170888041,-0.1927802523332032,-0.2246967096000161,0.0673047773788139,0.0018676037654615,-0.0391878327406036,-0.0802686850709897,0.0,-0.0105035370239871,-0.0389362871547408,-0.064336245723885,-0.0901631489940136,-0.06010916161098,-0.0800378998883138,-0.0888615066418189,-0.0923228816317903,-0.0662653795158464,-0.0726682438333152,-0.0692678247171857,-0.0691561711636554,-0.0695600301431886,-0.0690581154589052,-0.0676290590627221,-0.070460502464131,-0.072440544458422,-0.0691698312123067,-0.058548963963138,-0.0509677661459592
Please,0.0,0.0441179040278552,0.1093176015148946,0.1485556906801912,0.1469168233441416,0.3029110281424729,0.4800967747176663,0.5778031268460633,0.6514859401062352,0.3337602685952123,0.5198265853956872,0.6266258002353764,0.7058223935004471,0.3357326727179477,0.5008646512011463,0.6040927538826533,0.6778310544207573,0.3216821290192639,0.4449435915106304,0.5175344396658623,0.571748882360533,0.0,-0.2998035872985022,-0.5472504827546459,-0.7652489616061758,-0.9333634579181112,-0.3982490544937184,-0.4318443020850034,-0.4465337158787729,-0.450524201496685,-0.2286860643241634,-0.3030991024243035,-0.3376293566326763,-0.3504239258689967,-0.0724421667751376,-0.1594094314270745,-0.1972738272641185,-0.227732970693827,0.0666365420818888,-0.0044356100795552,-0.0449511328754764,-0.0826052288635623,0.0,-0.0113009169502735,-0.040619703174116,-0.0666378286222677,-0.0930366866573007,-0.0620221483390435,-0.082381558176662,-0.0911992166349924,-0.094205866448037,-0.0666547564572308,-0.075012460635852,-0.0714722104020237,-0.0703074565647412,-0.0681641502847769,-0.0688225539709715,-0.0665559101634284,-0.0678762812905467,-0.0691001915403345,-0.0647914827430871,-0.0522146617947084,-0.0428782518936321
Please,0.0,0.045342421859606,0.109415273708525,0.1497094691689271,0.1509026221435687,0.300938194215533,0.4789644445017362,0.576316980001682,0.6498391430291937,0.3314367188492695,0.518851663539148,0.6265893104542606,0.7060049586056485,0.3333813663726983,0.4999889508663441,0.6035914595107567,0.6775893491262284,0.319481556233645,0.4441117939066483,0.5175242328985499,0.5728251468460555,0.0,-0.3013301315399361,-0.5448597895631111,-0.7615290036689262,-0.9299847092267018,-0.3964938643546968,-0.4264615701923838,-0.4416280407369281,-0.4466652180024762,-0.2258298666676488,-0.2983533107808238,-0.3335579990510022,-0.3462767795703974,-0.0690481846580323,-0.1550036922521633,-0.1933788680408106,-0.2238680316029776,0.0700152907732981,0.0013888147164638,-0.0393017684138416,-0.0781293448416198,0.0,-0.0113163323105303,-0.0424428592010524,-0.0701845530531917,-0.0982071749650355,-0.0660060958483279,-0.0876089936677813,-0.0965927545872411,-0.0994606473854772,-0.0711684774461185,-0.0803009412893632,-0.0763719192359063,-0.074917883938835,-0.0729520349310779,-0.0739939960494835,-0.0709321679365589,-0.0717437325583378,-0.0741132633906384,-0.0702951115285831,-0.0574861203958198,-0.047821950564804
Please,0.0,0.0463441742689845,0.1131048044220967,0.1517589526378965,0.1510487479440021,0.3055948141785376,0.4826631040173634,0.5806261344833238,0.6541574753133651,0.3362959661546258,0.5221711337132409,0.6293975359199682,0.7082876659266257,0.3391127101948171,0.5047546059135575,0.6082247320991224,0.6824138070459342,0.3259459904917141,0.4492220619640478,0.5220492167840413,0.5763914502589732,0.0,-0.3029580133528359,-0.5497357797791359,-0.767192987708613,-0.9341626976790413,-0.3974596833061155,-0.4286969611202283,-0.4426961110968789,-0.4462693573990149,-0.2285800443283781,-0.3001354049540249,-0.3342073285346418,-0.3463767986219374,-0.0733517062660054,-0.1588679442120478,-0.1973538779305974,-0.2287112207711878,0.0658373023209588,-0.001737084753254,-0.0406773519396057,-0.0783114104060265,0.0,-0.0107632521667078,-0.0393893121784643,-0.0651136564390011,-0.0911039392353495,-0.0587136638929095,-0.0787174927017873,-0.0876374377635498,-0.0908243405056313,-0.0646130302258119,-0.0704581898227885,-0.0663380197394127,-0.0654424077534662,-0.067927048728172,-0.0663395292330377,-0.0642224427220194,-0.0666064395355121,-0.0710079300394179,-0.0660198155896691,-0.0542061760714848,-0.045854249120405
Please,0.0,0.044768793394141,0.1110020007003222,0.1514263281055974,0.152501800938802,0.3075082565524092,0.4868217556492403,0.5840810892941708,0.6563386104310992,0.3373197711457981,0.5245179114354601,0.6314753198112524,0.7097611654349325,0.3385362339631605,0.5041576619726565,0.607636597544553,0.6821425541399997,0.3234552418502698,0.4466871210122896,0.5192025581815068,0.5735228831063456,0.0,-0.2999850371679832,-0.5451660025945859,-0.7645192688882616,-0.9339549850140296,-0.3981837898539658,-0.4288557444163184,-0.4424068255194957,-0.4468475472524693,-0.2295505134410966,-0.2998841537438702,-0.3336665262937065,-0.3459943573155137,-0.0733138662261115,-0.1575700360804784,-0.1940016011772818,-0.2242194260751257,0.0660450149859704,-0.0005050341445656,-0.0394808977082186,-0.0773242137186031,0.0,-0.0095472693272099,-0.0385131706045267,-0.0646949692063503,-0.0910441885938614,-0.0586285579490559,-0.0773351493465073,-0.0845687627316089,-0.0864965770937681,-0.064749190190411,-0.0700989039684027,-0.0646029699637473,-0.062340265825213,-0.0680510157716091,-0.0657021114519783,-0.0626578596475687,-0.0642222757963209,-0.0709327010338365,-0.0649764960476656,-0.0524856308951758,-0.0434643013395719
Please,0.0,0.0448903078900928,0.1113264989165617,0.1530217267923432,0.1553173808442905,0.3061576467032477,0.4867228778155353,0.5839244947652695,0.6560188306934966,0.3374617662510306,0.5265768968082093,0.6337803414684552,0.7113357771074449,0.3400154408955967,0.507389970430809,0.6117354840531483,0.6859566668145799,0.3259445524141759,0.4497384263877955,0.5225394873908145,0.5762856578097698,0.0,-0.3002286034522938,-0.543847209607365,-0.76048117504719,-0.9290491467943228,-0.3960313546996519,-0.4272886178319381,-0.4403845205021642,-0.4423751423923024,-0.2259981114692403,-0.3002878721632862,-0.3360328007320772,-0.3472649972336096,-0.0693146023519438,-0.1571936544621736,-0.1953838052436363,-0.2248586627427263,0.070950853205677,0.0007714241650636,-0.0400119654528579,-0.0788121805579388,0.0,-0.0083495652121669,-0.0372970062147809,-0.0633009252807185,-0.0891835868864785,-0.0609968686865468,-0.0801759840451799,-0.0868247270985612,-0.087884678951267,-0.0666410788471899,-0.0734682389512173,-0.0670755091895427,-0.0635295539454875,-0.0689258721405784,-0.0669294077441619,-0.0620835990970742,-0.061833282855058,-0.0705618126869242,-0.062981900195159,-0.0482183522909906,-0.0373782412948139
Please,0.0,0.0468737886627949,0.1135902652579455,0.1534203452451955,0.1543131248955644,0.3063724483350686,0.4836104435297181,0.5831976120885546,0.6581339623509833,0.3354842306481787,0.5216923371059361,0.6299412133710933,0.7104887478259634,0.3365665001153617,0.5030024947176046,0.6073265998299379,0.6818172552176106,0.3218506931435573,0.4478113848941251,0.5210594689157939,0.5752038289606538,0.0,-0.298460206057435,-0.5438123003754894,-0.7616017341020823,-0.929543145765698,-0.3948445797418553,-0.4239247032021154,-0.4370805781122737,-0.4404147958343745,-0.2264642682743392,-0.295141740545045,-0.3271755577594922,-0.3388433121522738,-0.0700939356772415,-0.1507826222857939,-0.1858807075892602,-0.214857669519258,0.070456854234302,0.0039822203882394,-0.0349180159257928,-0.0724898158875551,0.0,-0.014151040088202,-0.0459859772094734,-0.0742958735969975,-0.1030264611219887,-0.0684717401847384,-0.0924153112909852,-0.1033864840522642,-0.1077950372241569,-0.0740224443857292,-0.0853831754704912,-0.0835918635245404,-0.0836567545207936,-0.0767087366584055,-0.0804234059577503,-0.0793010706679513,-0.0811806654485338,-0.0791308126390346,-0.077674577798606,-0.0663159122609507,-0.0575775138792277
Please,0.0,0.0443505172559376,0.1108107991076109,0.152471498883895,0.1555149996025509,0.3020550743724558,0.4828187579857098,0.581975794890321,0.6562808235638713,0.3331315673812192,0.5222158541024936,0.6300856850613912,0.7090357639171339,0.3362743530318556,0.5039560869859724,0.6083896076822412,0.6829423847374625,0.3232038474302987,0.4473627478605025,0.5201401494965079,0.5742117750692134,0.0,-0.3010115000406728,-0.5472495754099989,-0.7641794193161464,-0.9325833660932368,-0.3972167433366975,-0.4277095894088649,-0.4409454152476293,-0.4438089040335354,-0.2287945479272492,-0.299774304626585,-0.3344581501639748,-0.346339247024313,-0.0729837039713044,-0.1579787196202799,-0.1967146894376606,-0.2277166414227252,0.0674166339067631,-0.0001478448519834,-0.0401961697048577,-0.0798900380715958,0.0,-0.0104824628323577,-0.0394072966190201,-0.0651654707497898,-0.0911162776563713,-0.0626708305122977,-0.0838721022177314,-0.0925579002814587,-0.0951601475232089,-0.0681966526750452,-0.0753683941884259,-0.0707748132685773,-0.0691525746114169,-0.0707901912209509,-0.0699461243152787,-0.0672915959016942,-0.0690323685116723,-0.0729766634788542,-0.0681940912939145,-0.0561826829603517,-0.0474661483230557
Please,0.0,0.0398139358161539,0.0907630760324003,0.1222494025225179,0.1160641894777508,0.2974954472319113,0.489125262179558,0.5960134252453407,0.6793458356040074,0.3394995550010616,0.5406512772060862,0.6563232180941581,0.7423779969847826,0.3474534065180283,0.5235924526828433,0.6355348875976421,0.7152151341313716,0.3343317103371348,0.4646119310776333,0.5423024945283246,0.6037885638370266,0.0,-0.3187564659068489,-0.5543669310504133,-0.7743569103613887,-0.9405837717775872,-0.395462043308224,-0.4516445437460895,-0.4868836539434452,-0.512098883813884,-0.2254204493766542,-0.3309900414475071,-0.3947139645191017,-0.4300392398768607,-0.0685593091318738,-0.1807296405711379,-0.2424854687807104,-0.2866609761367559,0.0594162282224127,-0.0197263777461859,-0.0648898747301237,-0.1049412809774545,0.0,-0.0087534771057606,-0.0472092366342852,-0.0811893575668062,-0.1152523907606671,-0.0892877621691146,-0.1110203720123296,-0.1126020142527064,-0.1078029996517478,-0.08677057559864,-0.1063117111559606,-0.0982208037673638,-0.0897687981840867,-0.0759691145360002,-0.072541104495037,-0.0580829214423161,-0.0487683637680696,-0.0636217549913127,-0.0425984531348571,-0.0151570201012371,0.0050487892092557
Please,0.0,0.0435798559728743,0.0953232992007824,0.1292162755557471,0.1259257187791958,0.2992577340812418,0.4935395717835267,0.5993803332884905,0.6819354211741726,0.3385940929405303,0.5406975296575621,0.6570833466499089,0.7419986272159091,0.3428133414991813,0.5182797870735321,0.630888961314543,0.709650311682192,0.3271461736337751,0.4583895726382651,0.5370197392527803,0.5981443073312022,0.0,-0.3141150373743627,-0.5455581106863846,-0.767215730752965,-0.9347771474185788,-0.3875385468407756,-0.440944270317316,-0.4735874705765618,-0.4975693843133961,-0.2186630628916467,-0.3209689239438965,-0.3814150899221891,-0.4140463981698194,-0.0616957562613299,-0.1718616795533955,-0.2290524073519388,-0.2701656928843405,0.0652228525814212,-0.0139734852736017,-0.0597279999643239,-0.1002162116361847,0.0,-0.0053834852303938,-0.041483387110846,-0.0726638786513521,-0.1036801727512048,-0.0862380989255967,-0.1042682931147139,-0.1023449112087069,-0.0947038640539078,-0.0815099326589228,-0.0992928566221438,-0.0888220158810782,-0.078168707086787,-0.0678040292599629,-0.0633735871688567,-0.0489762980086483,-0.0389730781071439,-0.0516139787021904,-0.0287450655075576,-0.0012888558297805,0.0189646021543837
